utc_timestamp,cet_cest_timestamp,CY_load_actual_entsoe_transparency,CY_load_forecast_entsoe_transparency,CY_wind_onshore_generation_actual,GB_GBN_load_actual_entsoe_transparency,GB_GBN_load_forecast_entsoe_transparency,GB_GBN_solar_capacity,GB_GBN_solar_generation_actual,GB_GBN_solar_profile,GB_GBN_wind_capacity,GB_GBN_wind_generation_actual,GB_GBN_wind_profile,GB_GBN_wind_offshore_capacity,GB_GBN_wind_offshore_generation_actual,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_capacity,GB_GBN_wind_onshore_generation_actual,GB_GBN_wind_onshore_profile,GB_NIR_load_actual_entsoe_transparency,GB_NIR_load_forecast_entsoe_transparency,GB_NIR_solar_capacity,GB_NIR_wind_onshore_capacity,GB_NIR_wind_onshore_generation_actual,GB_UKM_load_actual_entsoe_transparency,GB_UKM_load_forecast_entsoe_transparency,GB_UKM_solar_capacity,GB_UKM_solar_generation_actual,GB_UKM_wind_capacity,GB_UKM_wind_generation_actual,GB_UKM_wind_offshore_capacity,GB_UKM_wind_offshore_generation_actual,GB_UKM_wind_onshore_capacity,GB_UKM_wind_onshore_generation_actual,IE_load_actual_entsoe_transparency,IE_load_forecast_entsoe_transparency,IE_wind_onshore_generation_actual,IE_sem_load_actual_entsoe_transparency,IE_sem_load_forecast_entsoe_transparency,IE_sem_price_day_ahead,IE_sem_wind_onshore_generation_actual
2015-10-31T03:30:00Z,2015-10-31T04:30:00+0100,,300.9000,19.5600,25966.0000,24380.0000,5248.0000,0.0000,0.0000,13123.0000,5784.0000,0.4408,5094.0000,2304.0000,0.4523,8029.0000,3480.0000,0.4334,649.0000,614.1500,5.0000,664.0000,373.6200,26615.0000,24994.1500,5253.0000,0.0000,13786.0000,6157.6200,5094.0000,2304.0000,8692.0000,3853.6200,2200.6900,2287.0000,1153.7200,2849.6900,2901.1500,33.0000,1527.3400
2015-10-31T04:00:00Z,2015-10-31T05:00:00+0100,,308.3400,21.3500,26013.0000,24399.0000,5248.0000,0.0000,0.0000,13123.0000,5420.0000,0.4130,5094.0000,2130.0000,0.4181,8029.0000,3290.0000,0.4098,638.0000,614.6000,5.0000,664.0000,373.5400,26651.0000,25013.6000,5253.0000,0.0000,13786.0000,5793.5400,5094.0000,2130.0000,8692.0000,3663.5400,2193.6400,2272.0000,1165.3300,2831.6400,2886.6000,33.0000,1538.8700
2015-10-31T04:30:00Z,2015-10-31T05:30:00+0100,,323.6500,21.7000,26017.0000,24578.0000,5248.0000,0.0000,0.0000,13123.0000,5196.0000,0.3959,5094.0000,1976.0000,0.3879,8029.0000,3220.0000,0.4010,622.0000,609.3100,5.0000,664.0000,361.6000,26639.0000,25187.3100,5253.0000,0.0000,13786.0000,5557.6000,5094.0000,1976.0000,8692.0000,3581.6000,2179.7100,2249.0000,1097.4500,2801.7100,2858.3100,33.0000,1459.0500
2015-10-31T05:00:00Z,2015-10-31T06:00:00+0100,,345.3500,25.0700,26554.0000,24973.0000,5248.0000,0.0000,0.0000,13123.0000,4778.4800,0.3641,5094.0000,1605.4800,0.3152,8029.0000,3173.0000,0.3952,625.0000,613.2400,5.0000,664.0000,400.9200,27179.0000,25586.2400,5253.0000,0.0000,13786.0000,5179.4000,5094.0000,1605.4800,8692.0000,3573.9200,2170.0600,2231.0000,1060.2000,2795.0600,2844.2400,33.7200,1461.1200
2015-10-31T05:30:00Z,2015-10-31T06:30:00+0100,,371.0200,20.8600,27523.0000,25936.0000,5248.0000,0.0000,0.0000,13123.0000,5007.0000,0.3815,5094.0000,1755.0000,0.3445,8029.0000,3252.0000,0.4050,623.0000,624.5900,5.0000,664.0000,400.0600,28146.0000,26560.5900,5253.0000,0.0000,13786.0000,5407.0600,5094.0000,1755.0000,8692.0000,3652.0600,2184.1100,2239.0000,1000.1800,2807.1100,2863.5900,34.7800,1400.2400
2015-10-31T06:00:00Z,2015-10-31T07:00:00+0100,,393.4300,14.6300,29933.0000,27199.0000,5248.0000,0.0000,0.0000,13123.0000,4937.0000,0.3762,5094.0000,1727.0000,0.3390,8029.0000,3210.0000,0.3998,625.0000,641.6600,5.0000,664.0000,392.9000,30558.0000,27840.6600,5253.0000,0.0000,13786.0000,5329.9000,5094.0000,1727.0000,8692.0000,3602.9000,2241.6700,2254.0000,879.2800,2866.6700,2895.6600,34.9200,1272.1800
2015-10-31T06:30:00Z,2015-10-31T07:30:00+0100,,409.4400,10.7800,31156.0000,28342.0000,5248.0000,63.0000,0.0120,13123.0000,4904.0000,0.3737,5094.0000,1747.0000,0.3430,8029.0000,3157.0000,0.3932,636.0000,680.1400,5.0000,664.0000,389.6600,31792.0000,29022.1400,5253.0000,63.0000,13786.0000,5293.6600,5094.0000,1747.0000,8692.0000,3546.6600,2316.9700,2318.0000,759.4200,2952.9700,2998.1400,34.9200,1149.0800
2015-10-31T07:00:00Z,2015-10-31T08:00:00+0100,,423.7900,8.0800,32627.0000,29644.0000,5248.0000,433.0000,0.0825,13123.0000,4919.0000,0.3748,5094.0000,1400.0000,0.2748,8029.0000,3519.0000,0.4383,663.0000,729.7400,5.0000,664.0000,392.0900,33290.0000,30373.7400,5253.0000,433.0000,13786.0000,5311.0900,5094.0000,1400.0000,8692.0000,3911.0900,2386.1500,2405.0000,720.7700,3049.1500,3134.7400,34.1800,1112.8600
2015-10-31T07:30:00Z,2015-10-31T08:30:00+0100,,430.8500,6.4600,34078.0000,31303.0000,5248.0000,1083.0000,0.2064,13123.0000,3339.0000,0.2544,5094.0000,210.0000,0.0412,8029.0000,3129.0000,0.3897,699.0000,796.5400,5.0000,664.0000,347.3000,34777.0000,32099.5400,5253.0000,1083.0000,13786.0000,3686.3000,5094.0000,210.0000,8692.0000,3476.3000,2500.2600,2485.0000,570.9600,3199.2600,3281.5400,34.9200,918.2600
2015-10-31T08:00:00Z,2015-10-31T09:00:00+0100,,434.6100,5.5500,36394.0000,33047.0000,5248.0000,125.0000,0.0238,13123.0000,3267.0000,0.2490,5094.0000,1756.0000,0.3447,8029.0000,1511.0000,0.1882,730.0000,854.8700,5.0000,664.0000,298.3500,37124.0000,33901.8700,5253.0000,125.0000,13786.0000,3565.3500,5094.0000,1756.0000,8692.0000,1809.3500,2619.0900,2553.0000,453.2600,3349.0900,3407.8700,34.9200,751.6100
2015-10-31T08:30:00Z,2015-10-31T09:30:00+0100,,436.0200,5.0000,37968.0000,34372.0000,5248.0000,279.0000,0.0532,13123.0000,4997.0000,0.3808,5094.0000,1677.0000,0.3292,8029.0000,3320.0000,0.4135,772.0000,920.1500,5.0000,664.0000,290.8300,38740.0000,35292.1500,5253.0000,279.0000,13786.0000,5287.8300,5094.0000,1677.0000,8692.0000,3610.8300,2781.2300,2711.0000,398.8300,3553.2300,3631.1500,34.9700,689.6600
2015-10-31T09:00:00Z,2015-10-31T10:00:00+0100,,436.7900,7.2400,39373.0000,35562.0000,5248.0000,812.0000,0.1547,13123.0000,4762.8200,0.3629,5094.0000,1342.7600,0.2636,8029.0000,3420.0600,0.4260,831.0000,970.7200,5.0000,664.0000,254.8400,40204.0000,36532.7200,5253.0000,812.0000,13786.0000,5017.6600,5094.0000,1342.7600,8692.0000,3674.9000,2947.8300,2889.0000,309.2000,3778.8300,3859.7200,34.9700,564.0400
2015-10-31T09:30:00Z,2015-10-31T10:30:00+0100,,439.1200,6.1300,39922.0000,36050.0000,5248.0000,624.0000,0.1189,13123.0000,4715.0000,0.3593,5094.0000,1210.0000,0.2375,8029.0000,3505.0000,0.4365,887.0000,1012.0500,5.0000,664.0000,218.0600,40809.0000,37062.0500,5253.0000,624.0000,13786.0000,4933.0600,5094.0000,1210.0000,8692.0000,3723.0600,3072.6500,3050.0000,195.0600,3959.6500,4062.0500,43.9000,413.1200
2015-10-31T10:00:00Z,2015-10-31T11:00:00+0100,,440.9400,6.8400,40402.0000,36242.0000,5248.0000,2310.0000,0.4402,13123.0000,3558.0000,0.2711,5094.0000,227.0000,0.0446,8029.0000,3331.0000,0.4149,957.0000,1028.7200,5.0000,664.0000,191.9000,41359.0000,37270.7200,5253.0000,2310.0000,13786.0000,3749.9000,5094.0000,227.0000,8692.0000,3522.9000,3141.3500,3150.0000,146.1600,4098.3500,4178.7200,43.7300,338.0600
2015-10-31T10:30:00Z,2015-10-31T11:30:00+0100,,440.2400,9.9900,40414.0000,36203.0000,5248.0000,1693.0000,0.3226,13123.0000,3962.8900,0.3020,5094.0000,772.0000,0.1516,8029.0000,3190.8900,0.3974,1000.0000,1050.4300,5.0000,664.0000,161.0700,41414.0000,37253.4300,5253.0000,1693.0000,13786.0000,4123.9600,5094.0000,772.0000,8692.0000,3351.9600,3204.0500,3217.0000,124.8500,4204.0500,4267.4300,61.6200,285.9200
2015-10-31T11:00:00Z,2015-10-31T12:00:00+0100,,436.4800,11.0300,40292.0000,35974.0000,5248.0000,1350.0000,0.2572,13123.0000,3329.0000,0.2537,5094.0000,607.0000,0.1192,8029.0000,2722.0000,0.3390,1014.0000,1037.0600,5.0000,664.0000,122.2800,41306.0000,37011.0600,5253.0000,1350.0000,13786.0000,3451.2800,5094.0000,607.0000,8692.0000,2844.2800,3245.7100,3261.0000,156.1600,4259.7100,4298.0600,56.6400,278.4400
2015-10-31T11:30:00Z,2015-10-31T12:30:00+0100,,427.0700,6.9200,39930.0000,35821.0000,5248.0000,1645.0000,0.3135,13123.0000,2988.0000,0.2277,5094.0000,474.0000,0.0931,8029.0000,2514.0000,0.3131,1033.0000,1030.8600,5.0000,664.0000,110.9800,40963.0000,36851.8600,5253.0000,1645.0000,13786.0000,3098.9800,5094.0000,474.0000,8692.0000,2624.9800,3273.8000,3289.0000,205.5000,4306.8000,4319.8600,71.9700,316.4800
2015-10-31T12:00:00Z,2015-10-31T13:00:00+0100,,419.1100,4.5100,39396.0000,35554.0000,5248.0000,0.0000,0.0000,13123.0000,1193.0000,0.0909,5094.0000,81.0000,0.0159,8029.0000,1112.0000,0.1385,1034.0000,1018.8800,5.0000,664.0000,89.5300,40430.0000,36572.8800,5253.0000,0.0000,13786.0000,1282.5300,5094.0000,81.0000,8692.0000,1201.5300,3258.2400,3296.0000,158.8600,4292.2400,4314.8800,36.2300,248.3900
2015-10-31T12:30:00Z,2015-10-31T13:30:00+0100,,414.9500,3.5000,38884.0000,35344.0000,5248.0000,2125.0000,0.4049,13123.0000,2605.0000,0.1985,5094.0000,269.0000,0.0528,8029.0000,2336.0000,0.2909,1040.0000,1024.3100,5.0000,664.0000,81.2800,39924.0000,36368.3100,5253.0000,2125.0000,13786.0000,2686.2800,5094.0000,269.0000,8692.0000,2417.2800,3277.6300,3311.0000,143.9000,4317.6300,4335.3100,36.2300,225.1800
2015-10-31T13:00:00Z,2015-10-31T14:00:00+0100,,416.6200,1.1100,38328.0000,35115.0000,5248.0000,2070.0000,0.3944,13123.0000,2623.6000,0.1999,5094.0000,322.0200,0.0632,8029.0000,2301.5800,0.2867,1033.0000,1001.5200,5.0000,664.0000,58.9900,39361.0000,36116.5200,5253.0000,2070.0000,13786.0000,2682.5900,5094.0000,322.0200,8692.0000,2360.5700,3255.9300,3287.0000,140.1900,4288.9300,4288.5200,35.0500,199.1800
2015-10-31T13:30:00Z,2015-10-31T14:30:00+0100,,420.2000,1.2200,37995.0000,34866.0000,5248.0000,2210.0000,0.4211,13123.0000,2412.0000,0.1838,5094.0000,221.0000,0.0434,8029.0000,2191.0000,0.2729,1032.0000,985.8300,5.0000,664.0000,60.3800,39027.0000,35851.8300,5253.0000,2210.0000,13786.0000,2472.3800,5094.0000,221.0000,8692.0000,2251.3800,3187.2400,3215.0000,131.2700,4219.2400,4200.8300,35.5800,191.6500
2015-10-31T14:00:00Z,2015-10-31T15:00:00+0100,,426.2300,3.2500,37568.0000,34404.0000,5248.0000,2110.0000,0.4021,13123.0000,2375.0000,0.1810,5094.0000,234.0000,0.0459,8029.0000,2141.0000,0.2667,1012.0000,962.3100,5.0000,664.0000,60.3500,38580.0000,35366.3100,5253.0000,2110.0000,13786.0000,2435.3500,5094.0000,234.0000,8692.0000,2201.3500,3128.4200,3168.0000,116.5200,4140.4200,4130.3100,35.0500,176.8700
2015-10-31T14:30:00Z,2015-10-31T15:30:00+0100,,442.4200,5.0900,37504.0000,34352.0000,5248.0000,1916.0000,0.3651,13123.0000,2518.0000,0.1919,5094.0000,238.0000,0.0467,8029.0000,2280.0000,0.2840,989.0000,943.0800,5.0000,664.0000,46.0300,38493.0000,35295.0800,5253.0000,1916.0000,13786.0000,2564.0300,5094.0000,238.0000,8692.0000,2326.0300,3094.0400,3131.0000,108.5000,4083.0400,4074.0800,35.0100,154.5300
2015-10-31T15:00:00Z,2015-10-31T16:00:00+0100,,462.8600,5.2700,37803.0000,34823.0000,5248.0000,1721.0000,0.3279,13123.0000,2326.0000,0.1772,5094.0000,254.0000,0.0499,8029.0000,2072.0000,0.2581,964.0000,923.9700,5.0000,664.0000,46.5100,38767.0000,35746.9700,5253.0000,1721.0000,13786.0000,2372.5100,5094.0000,254.0000,8692.0000,2118.5100,3079.4700,3113.0000,105.4400,4043.4700,4036.9700,35.1400,151.9500
2015-10-31T15:30:00Z,2015-10-31T16:30:00+0100,,483.4600,4.7600,38356.0000,35733.0000,5248.0000,1303.0000,0.2483,13123.0000,2052.0000,0.1564,5094.0000,255.0000,0.0501,8029.0000,1797.0000,0.2238,955.0000,934.8900,5.0000,664.0000,25.8400,39311.0000,36667.8900,5253.0000,1303.0000,13786.0000,2077.8400,5094.0000,255.0000,8692.0000,1822.8400,3071.3900,3120.0000,88.7500,4026.3900,4054.8900,35.0500,114.5900
2015-10-31T16:00:00Z,2015-10-31T17:00:00+0100,,499.7200,5.0300,39378.0000,37896.0000,5248.0000,521.0000,0.0993,13123.0000,1845.0400,0.1406,5094.0000,312.5600,0.0614,8029.0000,1532.4800,0.1909,953.0000,950.5400,5.0000,664.0000,16.4800,40331.0000,38846.5400,5253.0000,521.0000,13786.0000,1861.5200,5094.0000,312.5600,8692.0000,1548.9600,3108.1300,3140.0000,88.2900,4061.1300,4090.5400,57.0100,104.7700
2015-10-31T16:30:00Z,2015-10-31T17:30:00+0100,,513.9300,4.9000,41653.0000,40800.0000,5248.0000,524.0000,0.0998,13123.0000,1796.0000,0.1369,5094.0000,304.0000,0.0597,8029.0000,1492.0000,0.1858,961.0000,984.6500,5.0000,664.0000,30.8900,42614.0000,41784.6500,5253.0000,524.0000,13786.0000,1826.8900,5094.0000,304.0000,8692.0000,1522.8900,3131.6400,3235.0000,66.7900,4092.6400,4219.6500,71.3900,97.6800
2015-10-31T17:00:00Z,2015-10-31T18:00:00+0100,,519.8400,5.0500,44341.0000,42457.0000,5248.0000,82.0000,0.0156,13123.0000,1830.3000,0.1395,5094.0000,453.1100,0.0889,8029.0000,1377.1900,0.1715,982.0000,1033.8600,5.0000,664.0000,26.1600,45323.0000,43490.8600,5253.0000,82.0000,13786.0000,1856.4600,5094.0000,453.1100,8692.0000,1403.3500,3316.8900,3496.0000,82.3500,4298.8900,4529.8600,83.4700,108.5100
2015-10-31T17:30:00Z,2015-10-31T18:30:00+0100,,509.1000,3.5500,44173.0000,42173.0000,5248.0000,82.0000,0.0156,13123.0000,1718.0000,0.1309,5094.0000,269.0000,0.0528,8029.0000,1449.0000,0.1805,1024.0000,1077.5700,5.0000,664.0000,44.3500,45197.0000,43250.5700,5253.0000,82.0000,13786.0000,1762.3500,5094.0000,269.0000,8692.0000,1493.3500,3574.0300,3859.0000,76.6400,4598.0300,4936.5700,96.2800,120.9900
2015-10-31T18:00:00Z,2015-10-31T19:00:00+0100,,506.3700,2.3800,43563.0000,41186.0000,5248.0000,0.0000,0.0000,13123.0000,1628.0000,0.1241,5094.0000,188.0000,0.0369,8029.0000,1440.0000,0.1793,1128.0000,1115.5400,5.0000,664.0000,54.2900,44691.0000,42301.5400,5253.0000,0.0000,13786.0000,1682.2900,5094.0000,188.0000,8692.0000,1494.2900,3647.6400,3966.0000,89.1200,4775.6400,5081.5400,179.0000,143.4100
2015-10-31T18:30:00Z,2015-10-31T19:30:00+0100,,490.7500,2.4300,42604.0000,39977.0000,5248.0000,0.0000,0.0000,13123.0000,1535.0000,0.1170,5094.0000,165.0000,0.0324,8029.0000,1370.0000,0.1706,1248.0000,1180.2700,5.0000,664.0000,82.4300,43852.0000,41157.2700,5253.0000,0.0000,13786.0000,1617.4300,5094.0000,165.0000,8692.0000,1452.4300,3561.8600,3888.0000,73.8000,4809.8600,5068.2700,94.7500,156.2300
2015-10-31T19:00:00Z,2015-10-31T20:00:00+0100,,471.6500,8.0200,41468.0000,38544.0000,5248.0000,0.0000,0.0000,13123.0000,1346.0000,0.1026,5094.0000,125.0000,0.0245,8029.0000,1221.0000,0.1521,1251.0000,1208.2600,5.0000,664.0000,85.4700,42719.0000,39752.2600,5253.0000,0.0000,13786.0000,1431.4700,5094.0000,125.0000,8692.0000,1306.4700,3457.3800,3779.0000,73.6700,4708.3800,4987.2600,84.3100,159.1400
2015-10-31T19:30:00Z,2015-10-31T20:30:00+0100,,454.2000,12.0700,40156.0000,37276.0000,5248.0000,0.0000,0.0000,13123.0000,1340.0000,0.1021,5094.0000,103.0000,0.0202,8029.0000,1237.0000,0.1541,1189.0000,1163.1200,5.0000,664.0000,108.9400,41345.0000,38439.1200,5253.0000,0.0000,13786.0000,1448.9400,5094.0000,103.0000,8692.0000,1345.9400,3349.8200,3670.0000,79.5800,4538.8200,4833.1200,84.2800,188.5200
2015-10-31T20:00:00Z,2015-10-31T21:00:00+0100,,432.4900,18.1300,39453.0000,36126.0000,5248.0000,0.0000,0.0000,13123.0000,299.5400,0.0228,5094.0000,8.4200,0.0017,8029.0000,291.1200,0.0363,1123.0000,1111.5600,5.0000,664.0000,107.4800,40576.0000,37237.5600,5253.0000,0.0000,13786.0000,407.0200,5094.0000,8.4200,8692.0000,398.6000,3240.1800,3545.0000,85.6500,4363.1800,4656.5600,77.1500,193.1300
2015-10-31T20:30:00Z,2015-10-31T21:30:00+0100,,414.8600,22.3700,38444.0000,35059.0000,5248.0000,0.0000,0.0000,13123.0000,1048.0000,0.0799,5094.0000,60.0000,0.0118,8029.0000,988.0000,0.1231,1066.0000,1076.9000,5.0000,664.0000,102.5600,39510.0000,36135.9000,5253.0000,0.0000,13786.0000,1150.5600,5094.0000,60.0000,8692.0000,1090.5600,3168.6000,3442.0000,107.1500,4234.6000,4518.9000,83.6700,209.7100
2015-10-31T21:00:00Z,2015-10-31T22:00:00+0100,,393.0900,25.9800,37541.0000,34119.0000,5248.0000,0.0000,0.0000,13123.0000,1015.0000,0.0773,5094.0000,57.0000,0.0112,8029.0000,958.0000,0.1193,1025.0000,1039.9300,5.0000,664.0000,108.5000,38566.0000,35158.9300,5253.0000,0.0000,13786.0000,1123.5000,5094.0000,57.0000,8692.0000,1066.5000,3086.1200,3330.0000,116.3200,4111.1200,4369.9300,84.7100,224.8200
2015-10-31T21:30:00Z,2015-10-31T22:30:00+0100,,373.3100,33.5100,36252.0000,33096.0000,5248.0000,0.0000,0.0000,13123.0000,301.7800,0.0230,5094.0000,7.4900,0.0015,8029.0000,294.2900,0.0367,994.0000,978.3600,5.0000,664.0000,88.8000,37246.0000,34074.3600,5253.0000,0.0000,13786.0000,390.5800,5094.0000,7.4900,8692.0000,383.0900,2973.9500,3221.0000,111.1300,3967.9500,4199.3600,42.1500,199.9300
2015-10-31T22:00:00Z,2015-10-31T23:00:00+0100,,352.8700,41.9900,34847.0000,31916.0000,5248.0000,0.0000,0.0000,13123.0000,1213.0000,0.0924,5094.0000,63.0000,0.0124,8029.0000,1150.0000,0.1432,974.0000,942.6700,5.0000,664.0000,86.4900,35821.0000,32858.6700,5253.0000,0.0000,13786.0000,1299.4900,5094.0000,63.0000,8692.0000,1236.4900,2881.3100,3120.0000,85.9700,3855.3100,4062.6700,42.1900,172.4600
2015-10-31T22:30:00Z,2015-10-31T23:30:00+0100,,337.8200,41.9900,33844.0000,30569.0000,5248.0000,0.0000,0.0000,13123.0000,1231.0000,0.0938,5094.0000,67.0000,0.0132,8029.0000,1164.0000,0.1450,940.0000,902.0400,5.0000,664.0000,78.6100,34784.0000,31471.0400,5253.0000,0.0000,13786.0000,1309.6100,5094.0000,67.0000,8692.0000,1242.6100,2787.4400,2991.0000,72.4600,3727.4400,3893.0400,41.4800,151.0700
2015-10-31T23:00:00Z,2015-11-01T00:00:00+0100,,321.9000,44.9000,32734.0000,29257.0000,5248.0000,0.0000,0.0000,13123.0000,1117.0000,0.0851,5094.0000,64.0000,0.0126,8029.0000,1053.0000,0.1311,919.0000,843.4500,5.0000,664.0000,64.1100,33653.0000,30100.4500,5253.0000,0.0000,13786.0000,1181.1100,5094.0000,64.0000,8692.0000,1117.1100,2751.0100,2987.0000,71.9900,3670.0100,3830.4500,40.7700,136.1000
2015-10-31T23:30:00Z,2015-11-01T00:30:00+0100,,313.2700,40.1200,31785.0000,28785.0000,5248.0000,0.0000,0.0000,13123.0000,1151.0000,0.0877,5094.0000,86.0000,0.0169,8029.0000,1065.0000,0.1326,884.0000,804.0300,5.0000,664.0000,76.7300,32669.0000,29589.0300,5253.0000,0.0000,13786.0000,1227.7300,5094.0000,86.0000,8692.0000,1141.7300,2734.0300,3005.0000,86.4600,3618.0300,3809.0300,41.2600,163.1900
2015-11-01T00:00:00Z,2015-11-01T01:00:00+0100,,305.7100,39.7900,31153.0000,28225.0000,5248.0000,0.0000,0.0000,13123.0000,1092.0000,0.0832,5094.0000,41.0000,0.0080,8029.0000,1051.0000,0.1309,837.0000,757.8100,5.0000,664.0000,88.7200,31990.0000,28982.8100,5253.0000,0.0000,13786.0000,1180.7200,5094.0000,41.0000,8692.0000,1139.7200,2641.1500,2985.0000,106.0200,3478.1500,3742.8100,38.5700,194.7400
2015-11-01T00:30:00Z,2015-11-01T01:30:00+0100,,301.6900,35.9500,30819.0000,27745.0000,5248.0000,0.0000,0.0000,13123.0000,1037.0000,0.0790,5094.0000,37.0000,0.0073,8029.0000,1000.0000,0.1245,798.0000,698.2400,5.0000,664.0000,106.6500,31617.0000,28443.2400,5253.0000,0.0000,13786.0000,1143.6500,5094.0000,37.0000,8692.0000,1106.6500,2523.8300,2847.0000,121.4700,3321.8300,3545.2400,37.0800,228.1200
2015-11-01T01:00:00Z,2015-11-01T02:00:00+0100,,297.5200,33.9200,30231.0000,26900.0000,5248.0000,0.0000,0.0000,13123.0000,1113.0000,0.0848,5094.0000,42.0000,0.0082,8029.0000,1071.0000,0.1334,748.0000,665.4400,5.0000,664.0000,124.5900,30979.0000,27565.4400,5253.0000,0.0000,13786.0000,1237.5900,5094.0000,42.0000,8692.0000,1195.5900,2427.7400,2696.0000,127.9300,3175.7400,3361.4400,35.0500,252.5200
2015-11-01T01:30:00Z,2015-11-01T02:30:00+0100,,295.3700,28.1900,30225.0000,26174.0000,5248.0000,0.0000,0.0000,13123.0000,1267.0000,0.0965,5094.0000,49.0000,0.0096,8029.0000,1218.0000,0.1517,712.0000,653.2200,5.0000,664.0000,122.3300,30937.0000,26827.2200,5253.0000,0.0000,13786.0000,1389.3300,5094.0000,49.0000,8692.0000,1340.3300,2348.9100,2593.0000,158.5000,3060.9100,3246.2200,34.9700,280.8300
2015-11-01T02:00:00Z,2015-11-01T03:00:00+0100,,294.7800,23.3100,28646.0000,25796.0000,5248.0000,0.0000,0.0000,13123.0000,1288.0000,0.0981,5094.0000,35.0000,0.0069,8029.0000,1253.0000,0.1561,687.0000,637.6800,5.0000,664.0000,117.7900,29333.0000,26433.6800,5253.0000,0.0000,13786.0000,1405.7900,5094.0000,35.0000,8692.0000,1370.7900,2269.1400,2488.0000,164.5800,2956.1400,3125.6800,34.9700,282.3700
2015-11-01T02:30:00Z,2015-11-01T03:30:00+0100,,296.2500,21.0000,27515.0000,25420.0000,5248.0000,0.0000,0.0000,13123.0000,1308.0000,0.0997,5094.0000,30.0000,0.0059,8029.0000,1278.0000,0.1592,681.0000,633.3400,5.0000,664.0000,122.9800,28196.0000,26053.3400,5253.0000,0.0000,13786.0000,1430.9800,5094.0000,30.0000,8692.0000,1400.9800,2206.5200,2411.0000,194.7200,2887.5200,3044.3400,34.9700,317.7000
2015-11-01T03:00:00Z,2015-11-01T04:00:00+0100,,295.1500,20.1300,26950.0000,24893.0000,5248.0000,0.0000,0.0000,13123.0000,1234.0000,0.0940,5094.0000,48.0000,0.0094,8029.0000,1186.0000,0.1477,652.0000,614.9900,5.0000,664.0000,132.6400,27602.0000,25507.9900,5253.0000,0.0000,13786.0000,1366.6400,5094.0000,48.0000,8692.0000,1318.6400,2146.0800,2351.0000,190.3800,2798.0800,2965.9900,34.9700,323.0200
2015-11-01T03:30:00Z,2015-11-01T04:30:00+0100,,293.8600,17.0300,33420.0000,24468.0000,5248.0000,0.0000,0.0000,13123.0000,1212.0000,0.0924,5094.0000,39.0000,0.0077,8029.0000,1173.0000,0.1461,633.0000,604.4500,5.0000,664.0000,166.9000,34053.0000,25072.4500,5253.0000,0.0000,13786.0000,1378.9000,5094.0000,39.0000,8692.0000,1339.9000,2117.1100,2310.0000,222.9000,2750.1100,2914.4500,34.9700,389.8000
2015-11-01T04:00:00Z,2015-11-01T05:00:00+0100,,293.2100,18.6800,26276.0000,24291.0000,5248.0000,473.0000,0.0901,13123.0000,1447.0000,0.1103,5094.0000,73.0000,0.0143,8029.0000,1374.0000,0.1711,615.0000,604.5800,5.0000,664.0000,197.9900,26891.0000,24895.5800,5253.0000,473.0000,13786.0000,1644.9900,5094.0000,73.0000,8692.0000,1571.9900,2108.0000,2284.0000,230.6400,2723.0000,2888.5800,34.9700,428.6300
2015-11-01T04:30:00Z,2015-11-01T05:30:00+0100,,299.0000,19.7500,24468.0000,24345.0000,5248.0000,0.0000,0.0000,13123.0000,1245.0000,0.0949,5094.0000,86.0000,0.0169,8029.0000,1159.0000,0.1444,612.0000,600.4400,5.0000,664.0000,172.6200,25080.0000,24945.4400,5253.0000,0.0000,13786.0000,1417.6200,5094.0000,86.0000,8692.0000,1331.6200,2087.7800,2259.0000,259.7700,2699.7800,2859.4400,34.9700,432.3900
2015-11-01T05:00:00Z,2015-11-01T06:00:00+0100,,311.1300,18.1300,25981.0000,24665.0000,5248.0000,0.0000,0.0000,13123.0000,1329.0000,0.1013,5094.0000,80.0000,0.0157,8029.0000,1249.0000,0.1556,602.0000,609.7000,5.0000,664.0000,156.6800,26583.0000,25274.7000,5253.0000,0.0000,13786.0000,1485.6800,5094.0000,80.0000,8692.0000,1405.6800,2085.4400,2232.0000,292.6100,2687.4400,2841.7000,34.9700,449.2900
2015-11-01T05:30:00Z,2015-11-01T06:30:00+0100,,323.4700,17.7200,26245.0000,25306.0000,5248.0000,0.0000,0.0000,13123.0000,1316.0000,0.1003,5094.0000,89.0000,0.0175,8029.0000,1227.0000,0.1528,599.0000,623.7500,5.0000,664.0000,141.1700,26844.0000,25929.7500,5253.0000,0.0000,13786.0000,1457.1700,5094.0000,89.0000,8692.0000,1368.1700,2078.5500,2223.0000,281.4100,2677.5500,2846.7500,34.9700,422.5800
2015-11-01T06:00:00Z,2015-11-01T07:00:00+0100,,337.2400,16.1000,27055.0000,26040.0000,5248.0000,0.0000,0.0000,13123.0000,1402.0000,0.1068,5094.0000,75.0000,0.0147,8029.0000,1327.0000,0.1653,597.0000,638.1900,5.0000,664.0000,124.9600,27652.0000,26678.1900,5253.0000,0.0000,13786.0000,1526.9600,5094.0000,75.0000,8692.0000,1451.9600,2099.3000,2222.0000,304.1900,2696.3000,2860.1900,34.4000,429.1500
